0,0,0,1,999,0,0
0,1,1,2,999,0,0
0,2,2,3,999,0,0
0,3,3,4,999,0,0
0,4,4,5,999,0,0
0,5,5,6,999,0,0
0,6,6,7,999,0,0
0,7,7,8,999,0,0
0,8,8,9,999,0,0
0,9,9,10,999,0,0
0,10,10,11,999,0,0
0,11,11,12,999,0,0
0,12,12,13,999,0,0
0,13,13,14,999,0,0
0,14,14,15,999,0,0
0,15,15,16,999,0,0
0,16,16,17,999,0,0
0,17,17,18,999,0,0
0,18,18,19,999,0,0
0,19,19,20,999,0,0
0,20,20,21,999,0,0
0,21,21,22,999,0,0
0,22,22,23,999,0,0
0,23,23,24,999,0,0
0,24,24,25,999,0,0
0,25,25,26,999,0,0
0,26,26,27,999,0,0
0,27,27,28,999,0,0
0,28,28,29,999,0,0
0,29,29,30,999,0,0
0,30,30,31,999,0,0
0,31,31,32,999,0,0
0,32,32,33,999,0,0
0,33,33,34,999,0,0
0,34,2,35,999,0,0
0,35,27,36,999,0,0
0,36,15,37,999,0,0
0,37,8,38,999,0,0
0,38,10,39,999,0,0
0,39,31,40,999,0,0
0,40,12,41,999,0,0
0,41,-1,-1,-1,-1,-1
-
1,0,0,1,0,0,2
1,1,1,2,0,0,2
1,2,2,3,0,0,2
1,3,3,4,0,0,2
1,4,4,5,0,0,2
1,5,5,0,0,0,2
1,6,6,7,1,1,2
1,7,7,8,1,1,2
1,8,8,9,1,1,2
1,9,9,10,1,1,2
1,10,10,11,1,1,2
1,11,11,6,1,1,2
1,12,7,12,3,1,1
1,13,12,13,2,1,2
1,14,13,14,2,1,2
1,15,14,15,2,1,2
1,16,15,16,2,1,2
1,17,16,17,2,1,2
1,18,17,12,2,1,2
1,19,8,18,1000,1,1
1,20,18,17,3,1,1
1,21,11,19,4,1,2
1,22,19,20,4,1,2
1,23,20,21,4,1,2
1,24,21,22,4,1,2
1,25,22,6,4,1,2
1,26,9,23,5,1,2
1,27,23,24,5,1,2
1,28,24,25,5,1,2
1,29,25,26,5,1,2
1,30,26,10,5,1,2
1,31,13,27,6,1,1
1,32,27,28,6,1,1
1,33,28,29,6,1,1
1,34,29,30,6,1,1
1,35,30,14,6,1,1
1,36,27,31,7,1,1
1,37,31,32,7,1,1
1,38,32,33,7,1,1
1,39,33,34,7,1,1
1,40,34,28,7,1,1
1,41,19,35,8,1,1
1,42,35,36,8,1,1
1,43,36,37,8,1,1
1,44,37,38,8,1,1
1,45,38,20,8,1,1
1,46,37,39,9,1,1
1,47,39,40,9,1,1
1,48,40,41,9,1,1
1,49,41,42,9,1,1
1,50,42,38,9,1,1
1,51,33,43,10,1,1
1,52,43,44,10,1,1
1,53,44,45,10,1,1
1,54,45,46,10,1,1
1,55,46,34,10,1,1
1,56,24,47,11,1,1
1,57,47,48,11,1,1
1,58,48,49,11,1,1
1,59,49,50,11,1,1
1,60,50,25,11,1,1
1,61,15,51,999,1,0
1,62,51,52,999,1,0
1,63,52,53,999,1,0
1,64,53,54,1000,1,0
1,65,55,56,12,2,2
1,66,56,57,12,2,2
1,67,57,58,12,2,2
1,68,58,59,12,2,2
1,69,59,60,12,2,2
1,70,60,55,12,2,2
1,71,59,61,13,2,1
1,72,61,62,13,2,1
1,73,62,63,13,2,1
1,74,63,64,13,2,1
1,75,64,60,13,2,1
1,76,61,65,14,2,1
1,77,65,66,14,2,1
1,78,66,67,14,2,1
1,79,67,68,14,2,1
1,80,68,62,14,2,1
1,81,63,69,15,2,1
1,82,69,70,15,2,1
1,83,70,71,15,2,1
1,84,71,72,15,2,1
1,85,72,64,15,2,1
1,86,57,73,16,2,1
1,87,73,74,16,2,1
1,88,74,75,16,2,1
1,89,75,76,16,2,1
1,90,76,58,16,2,1
1,91,71,77,17,2,1
1,92,77,78,17,2,1
1,93,78,79,17,2,1
1,94,79,80,17,2,1
1,95,80,72,17,2,1
1,96,69,81,18,2,1
1,97,81,82,18,2,1
1,98,82,68,18,2,1
1,99,79,83,19,2,1
1,100,83,84,19,2,1
1,101,84,85,19,2,1
1,102,85,86,19,2,1
1,103,86,80,19,2,1
1,104,77,87,20,2,1
1,105,87,88,20,2,1
1,106,88,89,20,2,1
1,107,89,90,20,2,1
1,108,90,78,20,2,1
1,109,84,91,21,2,1
1,110,91,92,21,2,1
1,111,92,93,21,2,1
1,112,93,94,21,2,1
1,113,94,85,21,2,1
1,114,74,95,22,2,1
1,115,95,96,22,2,1
1,116,96,97,22,2,1
1,117,97,98,22,2,1
1,118,98,75,22,2,1
1,119,56,99,999,2,0
1,120,99,100,1000,2,0
1,121,101,102,23,3,2
1,122,102,103,23,3,2
1,123,103,104,23,3,2
1,124,104,105,23,3,2
1,125,105,106,23,3,2
1,126,106,101,23,3,2
1,127,105,107,24,3,1
1,128,107,108,24,3,1
1,129,108,109,24,3,1
1,130,109,110,24,3,1
1,131,110,106,24,3,1
1,132,103,111,25,3,1
1,133,111,112,25,3,1
1,134,112,113,25,3,1
1,135,113,114,25,3,1
1,136,114,104,25,3,1
1,137,101,115,26,3,1
1,138,115,116,26,3,1
1,139,116,117,26,3,1
1,140,117,118,26,3,1
1,141,118,102,26,3,1
1,142,112,119,27,3,1
1,143,119,120,27,3,1
1,144,120,121,27,3,1
1,145,121,122,27,3,1
1,146,122,113,27,3,1
1,147,116,123,28,3,1
1,148,123,124,28,3,1
1,149,124,125,28,3,1
1,150,125,126,28,3,1
1,151,126,117,28,3,1
1,152,123,127,29,3,1
1,153,127,128,29,3,1
1,154,128,129,29,3,1
1,155,129,130,29,3,1
1,156,130,124,29,3,1
1,157,109,131,30,3,1
1,158,131,132,30,3,1
1,159,132,133,30,3,1
1,160,133,134,30,3,1
1,161,134,110,30,3,1
1,162,125,135,31,3,1
1,163,135,136,31,3,1
1,164,136,137,31,3,1
1,165,137,138,31,3,1
1,166,138,126,31,3,1
1,167,107,139,32,3,1
1,168,139,140,32,3,1
1,169,140,141,32,3,1
1,170,141,142,32,3,1
1,171,142,108,32,3,1
1,172,1,143,999,998,0
1,173,143,144,999,998,0
1,174,144,145,999,998,0
